PlayerID,Player,Team,TeamAbbreviation,Position,AverageSpeed,HighSpeedRuns,Sprints,TotalDistance,DistanceRank,MinutesPlayed
354861,Karim Boudiaf,Qatar,QAT,MF,4.59,205,30,13129.49,667,114
491255,Daniel Svensson,Sweden,SWE,DF,5.41,149,63,13088.54,668,114
368535,Max Crocombe,New Zealand,NZL,GK,2.56,19,2,13059.58,669,306
464133,Elye Wahi,Côte d'Ivoire,CIV,FW,4.51,154,63,13009.5,670,127
336641,Ryan Thomas,New Zealand,NZL,MF,7.4,216,78,13002.61,671,103
482931,Marco Pasalic,Croatia,CRO,FW,5.44,142,82,12958.46,672,114
395083,Hwang Heechan,Korea Republic,KOR,MF,6.27,144,62,12925.63,673,123
485676,Lenny Joseph,Haiti,HAI,FW,5.97,120,60,12922.53,674,134
295922,Johny Placide,Haiti,HAI,GK,2.51,16,4,12868.53,675,306
411376,Inaki Williams,Ghana,GHA,FW,2.75,117,64,12856.69,676,140
390272,Auston Trusty,USA,USA,DF,2.43,145,44,12844.54,677,123
396885,Mohammed Alowais,Saudi Arabia,KSA,GK,2.51,15,1,12844.17,678,306
485068,Igor Matanovic,Croatia,CRO,FW,4.63,164,73,12766.79,679,125
395186,Aymen Hussein,Iraq,IRQ,FW,3.97,126,54,12557.87,680,128
448821,Mory Diaw,Senegal,SEN,GK,2.0,15,4,12541.47,681,287
379953,Leon Goretzka,Germany,GER,MF,5.06,140,49,12494.96,682,122
482670,Mohammad Ghorbani,IR Iran,IRN,MF,2.39,191,53,12481.86,683,104
477855,Joao Paulo,Cabo Verde,CPV,MF,3.17,122,58,12421.69,684,121
485804,Gustavo Caballero,Paraguay,PAR,MF,2.52,169,57,12413.4,685,117
402934,Marcos Senesi,Argentina,ARG,DF,1.52,118,33,12320.25,686,126
482874,Anis Hadj Moussa,Algeria,ALG,FW,4.9,151,60,12312.89,687,114
401712,Kieran Tierney,Scotland,SCO,DF,4.26,119,65,12307.0,688,115
419463,Yusuf Abdurisag,Qatar,QAT,FW,4.62,176,66,12292.36,689,105
481180,Shahriyar Moghanloo,IR Iran,IRN,FW,7.1,168,47,12254.16,690,108
433092,Alexis Saelemaekers,Belgium,BEL,MF,5.01,141,64,12229.42,691,107
423575,Ben Old,New Zealand,NZL,MF,6.37,160,74,12151.2,692,112
402898,Nicolas De La Cruz,Uruguay,URU,MF,6.33,174,65,12114.61,693,115
493221,Miro Muheim,Switzerland,SUI,DF,3.23,150,44,12070.06,694,115
448525,Ernest Nuamah,Ghana,GHA,FW,4.98,148,60,12051.38,695,109
436599,Miles Robinson,USA,USA,DF,1.36,134,43,11909.05,696,104
385248,Florian Grillitsch,Austria,AUT,MF,3.44,142,41,11799.4,697,102
419662,Jorgen Strand Larsen,Norway,NOR,FW,2.08,120,47,11703.54,698,117
405175,Seko Fofana,Côte d'Ivoire,CIV,MF,3.37,168,54,11627.71,699,103
463800,Carney Chukwuemeka,Austria,AUT,MF,4.93,160,58,11569.81,700,108
448112,Zeki Amdouni,Switzerland,SUI,FW,4.68,125,40,11529.29,701,101
288961,Ehsan Hajisafi,IR Iran,IRN,DF,4.41,134,48,11464.24,702,104
464906,Jakhongir Urozov,Uzbekistan,UZB,DF,4.19,125,39,11462.91,703,112
404319,Ajdin Hrustic,Australia,AUS,FW,3.74,183,58,11460.39,704,90
423700,Joe Scally,USA,USA,DF,2.63,164,53,11427.62,705,100
419077,Mark Mckenzie,USA,USA,DF,1.3,148,50,11338.0,706,104
505112,Gessime Yassine,Morocco,MAR,MF,3.33,121,43,11281.33,707,101
494627,Thelo Aasgaard,Norway,NOR,MF,1.11,127,39,11184.96,708,100
430759,Santiago Gimenez,Mexico,MEX,FW,4.86,140,40,11184.38,709,117
482783,Wagner Pina,Cabo Verde,CPV,DF,1.68,134,74,11150.18,710,99
504502,Sebastian Tounekti,Tunisia,TUN,MF,7.03,146,55,11128.49,711,98
229498,Fernando Muslera,Uruguay,URU,GK,2.5,22,7,11069.12,712,261
389782,Pervis Estupinan,Ecuador,ECU,DF,3.31,144,70,11017.23,713,100
489523,Armin Gigovic,Bosnia and Herzegovina,BIH,MF,3.43,142,62,10900.97,714,95
514334,Stepan Chaloupek,Czechia,CZE,DF,2.18,141,46,10873.66,715,99
494349,Benjamin Asare,Ghana,GHA,GK,1.85,8,2,10835.06,716,259
406304,Timothy Weah,USA,USA,FW,2.9,167,75,10834.46,717,90
406231,Yunus Akgun,Türkiye,TUR,FW,4.11,101,52,10803.37,718,103
419302,Abdullah Alhamddan,Saudi Arabia,KSA,FW,7.86,170,70,10726.97,719,88
447866,Gavi,Spain,ESP,MF,1.92,122,45,10707.89,720,85
486260,Christopher Operi,Côte d'Ivoire,CIV,DF,1.6,142,55,10698.42,721,100
522846,Ermin Mahmic,Bosnia and Herzegovina,BIH,MF,5.34,155,57,10657.09,722,88
405755,Jaminton Campaz,Colombia,COL,FW,4.05,143,67,10645.86,723,98
430518,Nawaf Bu Washl,Saudi Arabia,KSA,DF,4.31,105,56,10603.72,724,104
506202,Bazoumana Toure,Côte d'Ivoire,CIV,FW,4.99,131,53,10594.52,725,94
489685,Jacob Widell Zetterstrom,Sweden,SWE,GK,1.58,17,8,10559.21,726,200
483936,David Doudera,Czechia,CZE,DF,2.09,114,34,10486.58,727,100
406249,Ozan Kabak,Türkiye,TUR,DF,1.98,100,33,10366.33,728,104
424047,Jeremy Antonisse,Curaçao,CUW,FW,4.85,145,55,10361.23,729,85
418798,Pape Matar Sarr,Senegal,SEN,MF,3.29,157,44,10328.88,730,94
371345,Odiljon Xamrobekov,Uzbekistan,UZB,MF,4.55,161,39,10324.03,731,90
486076,Oguz Aydin,Türkiye,TUR,FW,2.13,103,55,10321.84,732,97
436863,Frans Putros,Iraq,IRQ,DF,1.95,106,32,10283.22,733,105
448120,Ardon Jashari,Switzerland,SUI,MF,3.45,158,53,10276.82,734,87
419055,Brenden Aaronson,USA,USA,FW,1.5,127,70,10271.7,735,82
492358,Tomas Araujo,Portugal,POR,DF,1.22,113,39,10213.3,736,100
498458,Mohamed Manai,Qatar,QAT,FW,6.99,153,43,10166.36,737,91
373344,Garry Rodrigues,Cabo Verde,CPV,MF,3.53,123,50,10160.29,738,90
448505,Saleh Hardani,IR Iran,IRN,DF,3.78,105,37,10101.64,739,107
394376,Deiver Machado,Colombia,COL,DF,1.22,117,56,10069.09,740,99
336472,Andrej Kramaric,Croatia,CRO,FW,5.44,163,50,10055.36,741,81
461177,Obed Vargas,Mexico,MEX,MF,4.22,181,47,10044.8,742,85
494374,Hazem Mastouri,Tunisia,TUN,FW,2.17,106,39,10041.14,743,92
389485,Exequiel Palacios,Argentina,ARG,MF,0.75,113,37,10029.01,744,100
477862,Gilson Benchimol,Cabo Verde,CPV,FW,3.24,123,54,9993.83,745,93
369768,Antonio Sanabria,Paraguay,PAR,FW,2.48,113,45,9967.8,746,95
394456,Fabinho,Brazil,BRA,MF,3.79,117,36,9907.51,747,95
433806,Edouard Mendy,Senegal,SEN,GK,1.72,18,2,9883.83,748,172
369530,Jhon Cordoba,Colombia,COL,FW,3.15,104,33,9864.95,749,108
360496,Kristoffer Nordfeldt,Sweden,SWE,GK,1.47,8,1,9861.15,750,200
491166,Nishan Velupillay,Australia,AUS,FW,3.37,140,53,9830.13,751,88
493970,Promise David,Canada,CAN,FW,4.43,79,41,9794.61,752,105
405527,Ayumu Seko,Japan,JPN,DF,3.05,105,26,9712.91,753,97
430100,Sasa Kalajdzic,Austria,AUT,FW,4.82,137,62,9643.92,754,88
510908,Luca Jaquez,Switzerland,SUI,DF,2.18,96,39,9611.83,755,89
442431,Scott Mckenna,Scotland,SCO,DF,1.87,63,17,9598.73,756,102
430401,Tsuyoshi Watanabe,Japan,JPN,DF,2.85,100,28,9543.84,757,99
385030,Fidel Escobar,Panama,PAN,DF,1.93,106,45,9536.99,758,98
441239,Jorge Gutierrez,Panama,PAN,DF,2.1,117,43,9490.21,759,90
419681,Kristian Thorstvedt,Norway,NOR,MF,2.52,137,44,9451.89,760,75
463221,Nkosinathi Sibisi,South Africa,RSA,DF,1.39,101,38,9387.59,761,101
386339,Guillermo Martinez,Mexico,MEX,FW,2.54,89,46,9361.92,762,87
495488,Hamza Abdelkarim,Egypt,EGY,FW,5.32,120,56,9335.75,763,83
416652,Jesse Randall,New Zealand,NZL,FW,7.8,113,69,9324.27,764,79
433461,Zizo,Egypt,EGY,FW,5.61,101,50,9317.48,765,84
395216,Ruben Neves,Portugal,POR,MF,2.9,123,36,9241.31,766,76
479110,Abduvohid Nematov,Uzbekistan,UZB,GK,1.79,20,2,9231.32,767,206
498514,Ali Azaizeh,Jordan,JOR,FW,7.27,129,40,9229.12,768,78
441422,Nico Paz,Argentina,ARG,FW,1.74,110,39,9189.47,769,81
448198,Ivan Toney,England,ENG,FW,1.73,94,40,9129.81,770,89
315614,Santiago Arias,Colombia,COL,DF,1.21,80,50,9047.2,771,89
477802,Ousmane Diomande,Côte d'Ivoire,CIV,DF,1.35,75,24,8979.4,772,100
423658,Yeremy Pino,Spain,ESP,FW,1.58,114,45,8846.84,773,83
494411,Kai Trewin,Australia,AUS,DF,1.6,98,41,8815.94,774,81
337251,Cecilio Waterman,Panama,PAN,FW,3.89,82,34,8772.9,775,85
434024,Munaf Younus,Iraq,IRQ,DF,1.95,63,22,8749.67,776,89
411678,Ayoub El Kaabi,Morocco,MAR,FW,1.16,108,59,8709.76,777,74
503047,Besfort Zeneli,Sweden,SWE,MF,3.75,137,51,8630.22,778,69
448580,Kim Moonhwan,Korea Republic,KOR,DF,2.29,109,52,8571.36,779,74
466669,Azarias Londono,Panama,PAN,FW,6.8,100,41,8536.29,780,76
398569,Riechedly Bazoer,Curaçao,CUW,DF,1.69,60,15,8506.82,781,100
494800,Sultan Mandash,Saudi Arabia,KSA,FW,2.38,107,50,8464.47,782,71
429392,Danilo Santos,Brazil,BRA,MF,5.79,115,43,8458.78,783,73
479080,Oston Urunov,Uzbekistan,UZB,MF,4.52,92,35,8454.44,784,75
500038,Mateo Chavez,Mexico,MEX,DF,1.24,96,41,8450.23,785,81
489551,Mohammad Abualnadi,Jordan,JOR,DF,2.24,115,31,8415.95,786,75
448522,Alidu Seidu,Ghana,GHA,DF,1.36,73,34,8378.97,787,92
442428,Aaron Hickey,Scotland,SCO,DF,2.11,103,30,8361.39,788,79
505495,Alexandro Maidana,Paraguay,PAR,DF,2.91,101,38,8335.08,789,69
284190,Hassan Alhaydos,Qatar,QAT,FW,4.75,147,43,8290.41,790,69
519954,Jovo Lukic,Bosnia and Herzegovina,BIH,FW,3.16,100,42,8269.19,791,77
336098,Memphis Depay,Netherlands,NED,FW,5.39,137,50,8184.41,792,68
497902,Diego Moreira,Belgium,BEL,MF,1.04,109,55,8031.47,793,76
339112,Jason Geria,Australia,AUS,DF,3.24,78,29,7925.03,794,75
403002,Diogo Dalot,Portugal,POR,DF,2.42,86,39,7881.23,795,78
523215,Dominique Simon,Haiti,HAI,MF,4.37,150,36,7878.3,796,68
403304,Takefusa Kubo,Japan,JPN,MF,1.57,85,32,7808.85,797,77
430385,Kim Jingyu,Korea Republic,KOR,MF,5.21,99,26,7803.84,798,64
433365,Aymen Dahmen,Tunisia,TUN,GK,1.57,9,0,7797.05,799,198
484859,Quinten Timber,Netherlands,NED,MF,3.41,96,29,7777.13,800,68
485802,Alex Arce,Paraguay,PAR,FW,2.85,122,46,7712.6,801,64
448390,Mathieu Choiniere,Canada,CAN,MF,1.48,132,43,7597.41,802,61
395414,Giovani Lo Celso,Argentina,ARG,MF,0.87,123,23,7525.5,803,64
358003,Vladimir Darida,Czechia,CZE,MF,2.57,135,49,7507.52,804,58
519836,Igor Thiago,Brazil,BRA,FW,1.38,95,43,7498.81,805,65
418881,Cucho Hernandez,Colombia,COL,FW,2.7,99,31,7494.21,806,66
448104,Cedric Itten,Switzerland,SUI,FW,3.63,89,33,7441.56,807,62
486213,Brandon Thomas Asante,Ghana,GHA,FW,3.14,102,49,7440.82,808,70
477833,Joris Kayembe,Congo DR,COD,DF,6.28,88,34,7372.37,809,69
321697,Mathew Leckie,Australia,AUS,FW,1.64,100,31,7358.47,810,67
430658,Waldemar Anton,Germany,GER,DF,3.37,98,35,7334.85,811,66
494025,Matias Fernandez Pardo,Belgium,BEL,FW,3.91,83,52,7102.68,812,57
448203,Ollie Watkins,England,ENG,FW,1.73,83,39,7078.71,813,65
347085,Jalal Hassan,Iraq,IRQ,GK,1.8,9,2,7078.62,814,154
433571,Ahmed Basil,Iraq,IRQ,GK,1.87,10,2,7048.26,815,149
386473,Lawrence Ati Zigi,Ghana,GHA,GK,1.36,7,1,7025.37,816,155
448159,Wout Weghorst,Netherlands,NED,FW,1.8,109,30,7013.96,817,58
499290,Luka Vuskovic,Croatia,CRO,DF,1.47,81,21,7008.12,818,71
484262,Marko Farji,Iraq,IRQ,FW,4.55,96,30,6975.47,819,62
519985,Denis Visinsky,Czechia,CZE,FW,2.33,92,46,6956.61,820,59
494375,Firas Chaouat,Tunisia,TUN,FW,6.2,83,35,6946.94,821,66
520112,Henrik Falchener,Norway,NOR,DF,0.97,64,23,6891.96,822,71
483182,Hossam Abdelmaguid,Egypt,EGY,DF,2.15,62,26,6751.69,823,73
483183,Mahmoud Saber,Egypt,EGY,MF,2.74,123,30,6589.64,824,51
426506,Meschack Elia,Congo DR,COD,FW,3.31,86,41,6530.78,825,59
379886,Alireza Jahanbakhsh,IR Iran,IRN,MF,4.37,84,30,6517.05,826,58
494314,Telmo Arcanjo,Cabo Verde,CPV,MF,3.03,58,27,6515.91,827,69
419132,Brian Rodriguez,Uruguay,URU,FW,6.31,90,35,6497.61,828,61
448662,Elias Achouri,Tunisia,TUN,FW,6.83,68,40,6477.05,829,58
419166,Ibrahima Konate,France,FRA,DF,1.42,57,23,6464.54,830,69
448081,Goncalo Ramos,Portugal,POR,FW,2.83,101,40,6429.87,831,58
514401,Prince Adu,Ghana,GHA,FW,4.51,70,31,6266.52,832,62
423855,Eom Jisung,Korea Republic,KOR,MF,4.64,72,36,6234.99,833,53
463468,Alan Minda,Ecuador,ECU,MF,1.55,80,31,6170.77,834,59
372342,Ismael Diaz,Panama,PAN,MF,4.67,83,37,6159.12,835,52
433067,Morten Thorsby,Norway,NOR,MF,1.23,107,30,6152.57,836,50
370171,Abdoulaye Seck,Senegal,SEN,DF,1.38,51,16,6142.53,837,66
486074,Can Uzun,Türkiye,TUR,FW,4.39,92,27,6108.16,838,55
353251,Ahmed Alaaeldin,Qatar,QAT,FW,4.31,70,30,6052.91,839,55
489417,Isidro Pitta,Paraguay,PAR,FW,1.31,77,23,6037.06,840,55
418747,Tomas Rodriguez,Panama,PAN,FW,4.09,75,32,6034.0,841,53
419211,Lyle Foster,South Africa,RSA,FW,1.49,66,16,5968.5,842,59
429640,Angelo Stiller,Germany,GER,MF,1.71,85,18,5947.34,843,52
403293,Koki Ogawa,Japan,JPN,FW,4.72,78,29,5939.74,844,56
448217,Matt Turner,USA,USA,GK,0.68,20,2,5939.08,845,104
479781,Mohamed Hadj Mahmoud,Tunisia,TUN,MF,4.46,67,36,5920.56,846,52
430098,Lyndon Dykes,Scotland,SCO,FW,4.83,78,34,5899.41,847,49
314197,Neymar Jr,Brazil,BRA,FW,2.59,71,18,5846.42,848,55
345059,Abdulaziz Hatem,Qatar,QAT,MF,2.28,86,28,5826.99,849,51
481181,Arya Yousefi,IR Iran,IRN,DF,2.27,84,31,5813.32,850,51
477859,Fiston Mayele,Congo DR,COD,FW,3.03,72,35,5777.74,851,55
483530,Fredrik Andre Bjorkan,Norway,NOR,DF,1.15,70,29,5776.79,852,50
385139,Farrukh Sayfiev,Uzbekistan,UZB,DF,2.07,71,31,5770.14,853,55
494345,Dan Burn,England,ENG,DF,2.16,48,14,5765.12,854,59
498455,Junnosuke Suzuki,Japan,JPN,DF,3.0,68,34,5757.46,855,58
372090,Orbelin Pineda,Mexico,MEX,MF,3.0,87,32,5754.74,856,45
466363,Jearl Margaritha,Curaçao,CUW,FW,4.54,62,36,5685.6,857,50
511022,Kojo Peprah Oppong,Ghana,GHA,DF,2.83,63,16,5660.9,858,61
368546,Igor Sergeev,Uzbekistan,UZB,FW,6.94,79,26,5591.98,859,46
520071,Nadhir Benbouali,Algeria,ALG,FW,1.6,66,35,5586.09,860,52
504193,Tshepang Moremi,South Africa,RSA,FW,3.72,67,41,5585.39,861,44
448128,Charles Pickel,Congo DR,COD,MF,3.67,77,35,5540.28,862,45
511828,Castrop Jens,Korea Republic,KOR,DF,2.16,40,32,5519.79,863,51
403046,Dean Henderson,England,ENG,GK,0.4,7,1,5504.62,864,102
463489,Yaimar Medina,Ecuador,ECU,DF,1.52,58,28,5486.23,866,53
441317,Theo Bongonda,Congo DR,COD,MF,3.44,55,24,5477.05,867,47
395471,Nadiem Amiri,Germany,GER,MF,3.08,80,26,5438.68,868,50
523333,Ala Alhajji,Saudi Arabia,KSA,MF,5.08,98,33,5355.08,869,43
494313,Yannick Semedo,Cabo Verde,CPV,MF,3.45,75,30,5295.67,870,46
402895,Matias Vina,Uruguay,URU,DF,2.12,71,30,5227.49,871,49
495347,Deniz Gul,Türkiye,TUR,FW,4.28,43,22,5152.77,872,50
477835,Simon Banza,Congo DR,COD,FW,3.47,70,23,5130.52,873,49
290821,Axel Witsel,Belgium,BEL,MF,2.62,84,21,5128.36,874,42
514188,Malick Thiaw,Germany,GER,DF,3.0,69,20,5108.07,875,50
479077,Utkir Yusupov,Uzbekistan,UZB,GK,0.96,7,1,5094.43,876,105
430594,Roger Ibanez,Brazil,BRA,DF,1.24,65,30,5075.62,877,49
419005,Jordy Alcivar,Ecuador,ECU,MF,1.54,63,23,5065.44,878,49
411653,Dylan Bronn,Tunisia,TUN,DF,2.04,38,13,5012.71,879,49
483535,Egil Selvik,Norway,NOR,GK,0.5,5,0,4989.63,880,100
479316,Park Jinseob,Korea Republic,KOR,DF,4.68,64,13,4973.55,881,44
424056,Sontje Hansen,Curaçao,CUW,FW,1.96,59,26,4910.75,882,50
514202,Taha Ali,Sweden,SWE,FW,3.13,61,26,4821.78,883,46
477817,Oussama Benbot,Algeria,ALG,GK,0.71,6,0,4787.6,884,100
403094,Jean Philippe Mateta,France,FRA,FW,2.8,44,23,4718.46,885,38
463282,Alexander Prass,Austria,AUT,MF,3.55,61,28,4686.43,886,41
403236,Mehdi Ghayedi,IR Iran,IRN,FW,1.86,50,24,4683.23,887,50
416989,Ali Alipour,IR Iran,IRN,FW,2.2,51,27,4655.69,888,42
523288,Ayoube Amaimouni,Morocco,MAR,FW,2.77,73,35,4598.41,889,33
483961,Tomas Chory,Czechia,CZE,FW,4.49,55,28,4558.03,890,43
434029,Ali Yousif,Iraq,IRQ,FW,2.35,69,22,4539.67,891,38
485069,Ederson Silva,Brazil,BRA,MF,2.93,63,33,4509.03,892,38
466372,Gervane Kastaneer,Curaçao,CUW,FW,5.92,44,21,4460.43,893,45
483512,Jorrel Hato,Netherlands,NED,DF,1.55,45,17,4437.91,894,43
396158,Rebin Sulaka,Iraq,IRQ,DF,3.63,41,15,4423.46,895,41
430387,Cho Guesung,Korea Republic,KOR,FW,4.22,37,22,4408.36,896,41
463286,Patrick Wimmer,Austria,AUT,FW,3.34,54,23,4379.3,897,39
484276,Ahmed Maknazi,Iraq,IRQ,DF,2.2,55,16,4276.36,898,38
491218,Jamie Leweling,Germany,GER,MF,1.71,55,20,4276.01,899,37
448157,Guus Til,Netherlands,NED,MF,1.75,56,28,4267.29,900,36
499102,Saleem Obaid,Jordan,JOR,DF,6.56,43,19,4204.95,901,43
419436,Ahmed Alganehi,Qatar,QAT,MF,2.04,51,24,4200.63,902,41
498416,Nick Woltemade,Germany,GER,FW,1.4,37,13,4199.08,903,44
477777,Oumar Diakite,Côte d'Ivoire,CIV,FW,3.24,46,22,4173.12,904,40
518200,Tete Yengi,Australia,AUS,FW,3.74,59,20,4138.21,905,33
402985,Jordy Caicedo,Ecuador,ECU,FW,4.6,44,22,4108.67,906,40
486614,Alhashmi Alhussein,Qatar,QAT,DF,1.97,50,20,4072.3,907,41
418561,Francisco Trincao,Portugal,POR,FW,1.52,56,32,4066.95,908,32
523354,Bara Sapoko Ndiaye,Senegal,SEN,MF,1.62,56,15,3984.92,909,36
448136,Eray Coemert,Switzerland,SUI,DF,1.0,32,11,3959.81,910,39
464458,Youssef Amyn,Iraq,IRQ,MF,2.41,52,18,3954.85,911,32
440748,Francis De Vries,New Zealand,NZL,DF,4.92,56,24,3921.77,912,32
448420,Luiz Henrique,Brazil,BRA,FW,1.2,60,26,3896.86,913,38
520245,Mouhib Chamakh,Tunisia,TUN,GK,0.77,4,0,3891.4,914,100
478364,Justin Kluivert,Netherlands,NED,MF,3.51,60,20,3868.51,915,32
477790,Mohamed Amoura,Algeria,ALG,FW,1.74,57,24,3799.52,916,31
480983,Zineddine Belaid,Algeria,ALG,DF,3.1,37,12,3781.0,917,38
406606,Awer Mabil,Australia,AUS,FW,1.75,55,20,3742.93,918,31
506088,Joaquin Seys,Belgium,BEL,DF,1.0,34,13,3681.35,919,36
485063,Samed Bazdar,Bosnia and Herzegovina,BIH,FW,1.57,28,13,3649.89,920,35
506069,Kevin Yakob,Iraq,IRQ,MF,2.45,47,15,3609.05,921,29
484850,Maximilian Beier,Germany,GER,FW,1.62,46,16,3573.92,922,33
430754,Martin Zubimendi,Spain,ESP,MF,0.9,36,7,3570.57,923,29
390535,Mehdi Torabi,IR Iran,IRN,MF,2.34,65,18,3461.66,924,29
512132,Adil Boulbina,Algeria,ALG,FW,3.53,54,21,3442.77,925,28
441362,Mortadha Ben Ouanes,Tunisia,TUN,DF,2.42,38,18,3378.97,926,27
430194,Dennis Hadzikadunic,Bosnia and Herzegovina,BIH,DF,1.52,32,11,3338.81,927,33
419003,Jackson Porozo,Ecuador,ECU,DF,1.33,28,13,3226.38,928,36
484848,Pascal Gross,Germany,GER,MF,1.99,58,15,3218.51,929,24
405639,Amirhossein Hosseinzadeh,IR Iran,IRN,FW,4.82,47,17,3200.06,930,26
470759,Kevin Castano,Colombia,COL,MF,2.76,48,15,3167.34,931,28
433795,Mattias Svanberg,Sweden,SWE,MF,3.67,49,15,3157.11,932,25
493983,Aimar Sher,Iraq,IRQ,MF,2.56,41,6,3139.09,933,24
495054,Jose Manuel Lopez,Argentina,ARG,FW,1.64,43,17,3081.24,934,28
368664,Sergio Rochet,Uruguay,URU,GK,1.2,6,3,3079.43,935,51
389886,Dzenis Burnic,Bosnia and Herzegovina,BIH,MF,3.35,37,11,3073.49,936,27
390278,Alex Zendejas,USA,USA,FW,1.62,53,20,3064.71,937,22
448585,Yang Hyunjun,Korea Republic,KOR,MF,2.31,37,21,2936.45,938,25
520217,Findlay Curtis,Scotland,SCO,FW,5.61,35,16,2919.32,939,21
448127,Noah Okafor,Switzerland,SUI,FW,1.13,38,11,2914.43,940,25
489696,Sondre Langas,Norway,NOR,DF,0.99,26,11,2880.7,941,29
448051,Luis Chavez,Mexico,MEX,MF,1.09,42,16,2876.74,942,31
491216,Samu Costa,Portugal,POR,DF,1.32,33,7,2859.94,943,26
386366,Almoez Ali,Qatar,QAT,FW,2.3,38,11,2859.04,944,24
485756,Zakaria El Ouahdi,Morocco,MAR,DF,1.25,36,15,2847.13,945,22
463661,Valentin Barco,Argentina,ARG,MF,0.86,41,14,2814.61,946,24
337389,Anthony Ralston,Scotland,SCO,DF,4.9,35,13,2807.5,947,23
448160,Luka Sucic,Croatia,CRO,MF,1.76,31,17,2774.75,948,23
477778,Simon Adingra,Côte d'Ivoire,CIV,FW,1.82,35,14,2769.08,949,22
463287,Marco Friedl,Austria,AUT,DF,1.36,30,12,2757.1,950,30
406205,Braian Ojeda,Paraguay,PAR,MF,1.14,31,13,2756.42,951,28
485675,Evann Guessand,Côte d'Ivoire,CIV,FW,2.82,32,14,2736.85,952,27
481220,Azizbek Amonov,Uzbekistan,UZB,FW,2.27,36,16,2708.07,953,23
405562,Eric Garcia,Spain,ESP,DF,0.68,23,6,2696.87,954,29
511010,Samir Chergui,Algeria,ALG,DF,1.52,20,6,2625.06,955,25
394993,Duckens Nazon,Haiti,HAI,FW,1.63,27,8,2597.09,956,31
412144,Alphonso Davies,Canada,CAN,DF,1.4,37,17,2589.59,957,22
448569,Shuto Machino,Japan,JPN,FW,1.59,27,8,2487.67,959,23
479056,Mustafa Saadoon,Iraq,IRQ,DF,2.01,26,15,2482.84,960,24
506473,Tyrese Noslin,Curaçao,CUW,FW,2.51,42,19,2453.07,961,19
431219,Saed Alrosan,Jordan,JOR,DF,2.24,36,12,2425.08,962,22
422968,Mohanad Ali,Iraq,IRQ,FW,2.36,36,16,2367.96,963,20
463495,Kendry Paez,Ecuador,ECU,MF,1.69,33,15,2319.6,964,20
433755,David Zima,Czechia,CZE,DF,2.36,23,9,2311.48,965,19
395286,Ken Sema,Sweden,SWE,MF,1.52,22,7,2294.51,966,22
463125,Ramon Sosa,Paraguay,PAR,MF,1.41,36,16,2289.64,967,19
335807,Jean Michael Seri,Côte d'Ivoire,CIV,MF,1.77,28,7,2281.37,968,19
482984,Haris Tabakovic,Bosnia and Herzegovina,BIH,FW,1.34,12,3,2264.93,969,25
466352,Kenji Gorre,Curaçao,CUW,FW,2.2,32,8,2257.01,970,20
485503,Yuito Suzuki,Japan,JPN,MF,1.86,32,14,2226.64,971,17
386458,Alejandro Romero Gamarra,Paraguay,PAR,FW,1.41,35,11,2181.02,972,18
368545,Jamshid Iskanderov,Uzbekistan,UZB,MF,2.55,34,8,2148.93,973,16
491167,Amer Jamous,Jordan,JOR,MF,2.19,48,10,2136.97,974,19
448153,Noa Lang,Netherlands,NED,FW,3.65,35,12,2122.19,975,17
514336,Armando Gonzalez,Mexico,MEX,FW,1.18,25,14,2086.01,976,21
370986,Jonathan Osorio,Canada,CAN,MF,2.82,29,11,2036.53,977,17
395984,Themba Zwane,South Africa,RSA,MF,5.29,35,10,2021.04,978,19
430766,Alexis Vega,Mexico,MEX,FW,1.22,28,10,1915.42,979,18
418781,Bamba Dieng,Senegal,SEN,FW,1.68,28,15,1882.12,980,16
419567,Callan Elliot,New Zealand,NZL,DF,2.07,19,8,1875.73,981,18
466361,Roshon Van Eijma,Curaçao,CUW,DF,1.82,18,5,1852.02,982,20
466865,Derrick Etienne,Haiti,HAI,FW,2.56,26,8,1841.93,983,14
484698,Assane Diao,Senegal,SEN,FW,1.72,23,12,1835.5,984,16
335658,Alex Sandro,Brazil,BRA,DF,1.45,31,8,1822.47,985,15
337232,Eric Davis,Panama,PAN,DF,4.82,30,18,1809.13,986,14
356189,Jordan Henderson,England,ENG,MF,1.09,35,6,1790.68,987,12
520218,Kento Shiogai,Japan,JPN,FW,2.04,20,11,1755.39,988,12
448124,Christian Fassnacht,Switzerland,SUI,FW,1.42,31,14,1743.81,990,12
506038,Kamogelo Sebelebele,South Africa,RSA,FW,1.94,27,11,1742.93,991,13
419654,Jens Petter Hauge,Norway,NOR,MF,1.39,26,14,1718.66,992,12
433526,Mohammad Abuhasheesh,Jordan,JOR,DF,2.5,25,12,1660.43,993,13
431208,Mohammad Abuzraiq,Jordan,JOR,FW,5.37,24,15,1643.16,994,12
484003,Mojmir Chytil,Czechia,CZE,FW,2.6,17,8,1627.26,995,12
45191,Mohammad Aldaoud,Jordan,JOR,MF,2.14,28,7,1620.24,996,15
495348,Senne Lammens,Belgium,BEL,GK,0.61,4,1,1607.37,997,26
406135,Cesar Huerta,Mexico,MEX,FW,1.49,21,7,1580.4,998,12
356673,Lucas Mendes,Qatar,QAT,DF,2.35,17,9,1535.0,999,13
416902,Mohamed Abdelmoneim,Egypt,EGY,DF,3.29,26,10,1530.7,1000,15
506483,Yassin Fortune,Haiti,HAI,FW,2.25,24,5,1501.22,1001,13
